route_id,bus_id,capacity,passengers,time_slot,trip_number,date
Narol - Naroda,GZ01B7316,50,16,20:00,AMTS12980,2026-04-10
Iskcon - Naroda,GZ01B1286,80,99,8:00,AMTS12981,2026-04-10
Narol - Naroda,GZ01B9202,50,5,7:00,AMTS12982,2026-04-10
Zundal - Visat,GZ01B3415,50,69,10:00,AMTS12983,2026-04-10
Bopal - Shivranjani,GZ01B6748,50,54,17:00,AMTS12984,2026-04-10
Bopal - Shivranjani,GZ01B8421,50,58,8:00,AMTS12985,2026-04-10
RTO - Maninagar,GZ01B4284,80,100,18:00,AMTS12986,2026-04-10
Bopal - Shivranjani,GZ01B1230,50,48,18:00,AMTS12987,2026-04-10
Bopal - Shivranjani,GZ01B5871,50,34,6:00,AMTS12988,2026-04-10
Zundal - Visat,GZ01B7643,50,75,18:00,AMTS12989,2026-04-10
Iskcon - Naroda,GZ01B6226,80,69,6:00,AMTS12990,2026-04-10
Iskcon - Naroda,GZ01B5205,80,36,14:00,AMTS12991,2026-04-10
Bopal - Shivranjani,GZ01B4743,50,40,19:00,AMTS12992,2026-04-10
Iskcon - Naroda,GZ01B6025,80,45,12:00,AMTS12993,2026-04-10
Iskcon - Naroda,GZ01B1081,80,97,19:00,AMTS12994,2026-04-10
Iskcon - Naroda,GZ01B1815,80,42,7:00,AMTS12995,2026-04-10
Narol - Naroda,GZ01B4654,50,9,21:00,AMTS12996,2026-04-10
RTO - Maninagar,GZ01B1973,80,67,15:00,AMTS12997,2026-04-10
Zundal - Visat,GZ01B2501,50,30,20:00,AMTS12998,2026-04-10
Iskcon - Naroda,GZ01B2087,80,96,9:00,AMTS12999,2026-04-10
Bopal - Shivranjani,GZ01B5226,50,35,20:00,AMTS13000,2026-04-10
Iskcon - Naroda,GZ01B4092,80,51,20:00,AMTS13001,2026-04-10
Iskcon - Naroda,GZ01B6755,80,35,20:00,AMTS13002,2026-04-10
Zundal - Visat,GZ01B3568,50,52,19:00,AMTS13003,2026-04-10
RTO - Maninagar,GZ01B4852,80,58,12:00,AMTS13004,2026-04-10
Bopal - Shivranjani,GZ01B2714,50,41,17:00,AMTS13005,2026-04-10
Zundal - Visat,GZ01B7553,50,44,20:00,AMTS13006,2026-04-10
Iskcon - Naroda,GZ01B7254,80,58,16:00,AMTS13007,2026-04-10
RTO - Maninagar,GZ01B4849,80,105,18:00,AMTS13008,2026-04-10
Bopal - Shivranjani,GZ01B9705,50,59,17:00,AMTS13009,2026-04-10
Iskcon - Naroda,GZ01B6442,80,98,17:00,AMTS13010,2026-04-10
Bopal - Shivranjani,GZ01B1015,50,42,17:00,AMTS13011,2026-04-10
RTO - Maninagar,GZ01B4662,80,44,16:00,AMTS13012,2026-04-10
RTO - Maninagar,GZ01B5580,80,106,9:00,AMTS13013,2026-04-10
Bopal - Shivranjani,GZ01B7883,50,36,11:00,AMTS13014,2026-04-10
RTO - Maninagar,GZ01B1685,80,31,20:00,AMTS13015,2026-04-10
Zundal - Visat,GZ01B4438,50,73,19:00,AMTS13016,2026-04-10
Iskcon - Naroda,GZ01B9355,80,65,7:00,AMTS13017,2026-04-10
Bopal - Shivranjani,GZ01B7452,50,75,18:00,AMTS13018,2026-04-10
RTO - Maninagar,GZ01B4417,80,98,17:00,AMTS13019,2026-04-10
RTO - Maninagar,GZ01B6327,80,38,12:00,AMTS13020,2026-04-10
RTO - Maninagar,GZ01B3191,80,102,9:00,AMTS13021,2026-04-10
Bopal - Shivranjani,GZ01B4245,50,34,15:00,AMTS13022,2026-04-10
Iskcon - Naroda,GZ01B9692,80,61,7:00,AMTS13023,2026-04-10
Iskcon - Naroda,GZ01B9754,80,36,15:00,AMTS13024,2026-04-10
Narol - Naroda,GZ01B2222,50,10,12:00,AMTS13025,2026-04-10
RTO - Maninagar,GZ01B1963,80,104,10:00,AMTS13026,2026-04-10
Iskcon - Naroda,GZ01B5431,80,45,15:00,AMTS13027,2026-04-10
Iskcon - Naroda,GZ01B6912,80,70,14:00,AMTS13028,2026-04-10
Narol - Naroda,GZ01B2706,50,39,19:00,AMTS13029,2026-04-10
Bopal - Shivranjani,GZ01B7048,50,43,10:00,AMTS13030,2026-04-10
Bopal - Shivranjani,GZ01B5067,50,28,11:00,AMTS13031,2026-04-10
Iskcon - Naroda,GZ01B8805,80,105,17:00,AMTS13032,2026-04-10
RTO - Maninagar,GZ01B9711,80,46,20:00,AMTS13033,2026-04-10
Zundal - Visat,GZ01B9324,50,71,10:00,AMTS13034,2026-04-10
Zundal - Visat,GZ01B3508,50,20,14:00,AMTS13035,2026-04-10
Bopal - Shivranjani,GZ01B2248,50,29,16:00,AMTS13036,2026-04-10
Narol - Naroda,GZ01B2339,50,25,19:00,AMTS13037,2026-04-10
Iskcon - Naroda,GZ01B8528,80,30,6:00,AMTS13038,2026-04-10
Narol - Naroda,GZ01B8961,50,9,15:00,AMTS13039,2026-04-10
Bopal - Shivranjani,GZ01B5529,50,47,10:00,AMTS13040,2026-04-10
RTO - Maninagar,GZ01B4744,80,48,12:00,AMTS13041,2026-04-10
RTO - Maninagar,GZ01B4815,80,36,6:00,AMTS13042,2026-04-10
Iskcon - Naroda,GZ01B6429,80,70,16:00,AMTS13043,2026-04-10
Zundal - Visat,GZ01B2893,50,22,11:00,AMTS13044,2026-04-10
RTO - Maninagar,GZ01B2609,80,50,13:00,AMTS13045,2026-04-10
Iskcon - Naroda,GZ01B1206,80,102,8:00,AMTS13046,2026-04-10
Bopal - Shivranjani,GZ01B7239,50,54,10:00,AMTS13047,2026-04-10
Iskcon - Naroda,GZ01B5175,80,53,13:00,AMTS13048,2026-04-10
Zundal - Visat,GZ01B4515,50,29,16:00,AMTS13049,2026-04-10
Iskcon - Naroda,GZ01B4792,80,34,13:00,AMTS13050,2026-04-10
Zundal - Visat,GZ01B6251,50,69,19:00,AMTS13051,2026-04-10
Narol - Naroda,GZ01B3074,50,11,14:00,AMTS13052,2026-04-10
Narol - Naroda,GZ01B9245,50,40,18:00,AMTS13053,2026-04-10
RTO - Maninagar,GZ01B8587,80,55,15:00,AMTS13054,2026-04-10
Iskcon - Naroda,GZ01B8174,80,54,14:00,AMTS13055,2026-04-10
Zundal - Visat,GZ01B4401,50,21,6:00,AMTS13056,2026-04-10
Bopal - Shivranjani,GZ01B3128,50,15,11:00,AMTS13057,2026-04-10
Zundal - Visat,GZ01B8991,50,52,10:00,AMTS13058,2026-04-10
Bopal - Shivranjani,GZ01B7366,50,76,8:00,AMTS13059,2026-04-10
Bopal - Shivranjani,GZ01B6439,50,28,14:00,AMTS13060,2026-04-10
Narol - Naroda,GZ01B2364,50,38,10:00,AMTS13061,2026-04-10
Iskcon - Naroda,GZ01B4786,80,97,10:00,AMTS13062,2026-04-10
Zundal - Visat,GZ01B6281,50,28,7:00,AMTS13063,2026-04-10
RTO - Maninagar,GZ01B2161,80,52,6:00,AMTS13064,2026-04-10
Zundal - Visat,GZ01B2763,50,21,12:00,AMTS13065,2026-04-10
RTO - Maninagar,GZ01B4319,80,110,9:00,AMTS13066,2026-04-10
Bopal - Shivranjani,GZ01B5521,50,47,18:00,AMTS13067,2026-04-10
Iskcon - Naroda,GZ01B2310,80,103,8:00,AMTS13068,2026-04-10
Narol - Naroda,GZ01B7616,50,13,13:00,AMTS13069,2026-04-10
Bopal - Shivranjani,GZ01B7924,50,25,11:00,AMTS13070,2026-04-10
Bopal - Shivranjani,GZ01B8490,50,38,6:00,AMTS13071,2026-04-10
Zundal - Visat,GZ01B9706,50,15,21:00,AMTS13072,2026-04-10
RTO - Maninagar,GZ01B2223,80,104,10:00,AMTS13073,2026-04-10
Bopal - Shivranjani,GZ01B8577,50,40,12:00,AMTS13074,2026-04-10
Iskcon - Naroda,GZ01B2800,80,60,16:00,AMTS13075,2026-04-10
RTO - Maninagar,GZ01B9220,80,41,14:00,AMTS13076,2026-04-10
Narol - Naroda,GZ01B3592,50,7,13:00,AMTS13077,2026-04-10
RTO - Maninagar,GZ01B7392,80,39,11:00,AMTS13078,2026-04-10
Zundal - Visat,GZ01B9601,50,23,6:00,AMTS13079,2026-04-10
Zundal - Visat,GZ01B8488,50,72,8:00,AMTS13080,2026-04-10
Zundal - Visat,GZ01B2458,50,26,11:00,AMTS13081,2026-04-10
RTO - Maninagar,GZ01B9864,80,70,21:00,AMTS13082,2026-04-10
Bopal - Shivranjani,GZ01B6981,50,42,12:00,AMTS13083,2026-04-10
Narol - Naroda,GZ01B5922,50,18,7:00,AMTS13084,2026-04-10
RTO - Maninagar,GZ01B7265,80,65,16:00,AMTS13085,2026-04-10
Iskcon - Naroda,GZ01B5648,80,98,17:00,AMTS13086,2026-04-10
Narol - Naroda,GZ01B1020,50,20,10:00,AMTS13087,2026-04-10
RTO - Maninagar,GZ01B7157,80,95,19:00,AMTS13088,2026-04-10
Bopal - Shivranjani,GZ01B2512,50,69,19:00,AMTS13089,2026-04-10
Narol - Naroda,GZ01B2710,50,9,21:00,AMTS13090,2026-04-10
RTO - Maninagar,GZ01B8103,80,107,18:00,AMTS13091,2026-04-10
Bopal - Shivranjani,GZ01B8583,50,24,6:00,AMTS13092,2026-04-10
Iskcon - Naroda,GZ01B6154,80,100,8:00,AMTS13093,2026-04-10
Narol - Naroda,GZ01B4540,50,14,13:00,AMTS13094,2026-04-10
RTO - Maninagar,GZ01B2636,80,98,18:00,AMTS13095,2026-04-10
Zundal - Visat,GZ01B5296,50,28,20:00,AMTS13096,2026-04-10
Bopal - Shivranjani,GZ01B5941,50,15,15:00,AMTS13097,2026-04-10
Iskcon - Naroda,GZ01B9766,80,48,14:00,AMTS13098,2026-04-10
Zundal - Visat,GZ01B4643,50,42,11:00,AMTS13099,2026-04-10
Iskcon - Naroda,GZ01B2767,80,43,14:00,AMTS13100,2026-04-10
RTO - Maninagar,GZ01B5801,80,36,21:00,AMTS13101,2026-04-10
Narol - Naroda,GZ01B7796,50,38,18:00,AMTS13102,2026-04-10
RTO - Maninagar,GZ01B3303,80,41,6:00,AMTS13103,2026-04-10
Iskcon - Naroda,GZ01B3069,80,68,13:00,AMTS13104,2026-04-10
RTO - Maninagar,GZ01B9780,80,70,13:00,AMTS13105,2026-04-10
Zundal - Visat,GZ01B4836,50,42,15:00,AMTS13106,2026-04-10
Bopal - Shivranjani,GZ01B1878,50,52,9:00,AMTS13107,2026-04-10
Iskcon - Naroda,GZ01B3409,80,104,17:00,AMTS13108,2026-04-10
Narol - Naroda,GZ01B7907,50,19,21:00,AMTS13109,2026-04-10
Iskcon - Naroda,GZ01B4153,80,66,12:00,AMTS13110,2026-04-10
Iskcon - Naroda,GZ01B5278,80,69,11:00,AMTS13111,2026-04-10
Zundal - Visat,GZ01B5626,50,62,8:00,AMTS13112,2026-04-10
Narol - Naroda,GZ01B5126,50,19,20:00,AMTS13113,2026-04-10
Bopal - Shivranjani,GZ01B7675,50,41,21:00,AMTS13114,2026-04-10
RTO - Maninagar,GZ01B6468,80,55,7:00,AMTS13115,2026-04-10
Zundal - Visat,GZ01B9349,50,77,19:00,AMTS13116,2026-04-10
Zundal - Visat,GZ01B6163,50,42,9:00,AMTS13117,2026-04-10
Bopal - Shivranjani,GZ01B8429,50,42,10:00,AMTS13118,2026-04-10
Narol - Naroda,GZ01B2523,50,11,20:00,AMTS13119,2026-04-10
Bopal - Shivranjani,GZ01B5957,50,75,8:00,AMTS13120,2026-04-10
RTO - Maninagar,GZ01B9149,80,70,6:00,AMTS13121,2026-04-10
Iskcon - Naroda,GZ01B2849,80,34,16:00,AMTS13122,2026-04-10
RTO - Maninagar,GZ01B8172,80,34,7:00,AMTS13123,2026-04-10
Narol - Naroda,GZ01B8309,50,13,16:00,AMTS13124,2026-04-10
Iskcon - Naroda,GZ01B7296,80,60,14:00,AMTS13125,2026-04-10
Iskcon - Naroda,GZ01B5921,80,40,21:00,AMTS13126,2026-04-10
Bopal - Shivranjani,GZ01B1096,50,26,13:00,AMTS13127,2026-04-10
Iskcon - Naroda,GZ01B2913,80,65,21:00,AMTS13128,2026-04-10
Iskcon - Naroda,GZ01B9637,80,39,20:00,AMTS13129,2026-04-10
RTO - Maninagar,GZ01B6507,80,48,21:00,AMTS13130,2026-04-10
Iskcon - Naroda,GZ01B3679,80,63,16:00,AMTS13131,2026-04-10
Zundal - Visat,GZ01B4726,50,29,15:00,AMTS13132,2026-04-10
RTO - Maninagar,GZ01B1611,80,53,7:00,AMTS13133,2026-04-10
Iskcon - Naroda,GZ01B4804,80,60,12:00,AMTS13134,2026-04-10
Iskcon - Naroda,GZ01B6435,80,60,7:00,AMTS13135,2026-04-10
RTO - Maninagar,GZ01B6355,80,68,14:00,AMTS13136,2026-04-10
Zundal - Visat,GZ01B8044,50,34,15:00,AMTS13137,2026-04-10
RTO - Maninagar,GZ01B5801,80,34,13:00,AMTS13138,2026-04-10
Bopal - Shivranjani,GZ01B4128,50,66,9:00,AMTS13139,2026-04-10
RTO - Maninagar,GZ01B3625,80,102,9:00,AMTS13140,2026-04-10
Zundal - Visat,GZ01B9829,50,15,21:00,AMTS13141,2026-04-10
Narol - Naroda,GZ01B1340,50,7,15:00,AMTS13142,2026-04-10
Zundal - Visat,GZ01B3605,50,74,19:00,AMTS13143,2026-04-10
Iskcon - Naroda,GZ01B4095,80,34,6:00,AMTS13144,2026-04-10
Narol - Naroda,GZ01B5874,50,6,12:00,AMTS13145,2026-04-10
Narol - Naroda,GZ01B3696,50,15,20:00,AMTS13146,2026-04-10
RTO - Maninagar,GZ01B3768,80,99,18:00,AMTS13147,2026-04-10
Zundal - Visat,GZ01B8156,50,53,17:00,AMTS13148,2026-04-10
Narol - Naroda,GZ01B1334,50,35,18:00,AMTS13149,2026-04-10
RTO - Maninagar,GZ01B4333,80,55,6:00,AMTS13150,2026-04-10
Bopal - Shivranjani,GZ01B5968,50,24,16:00,AMTS13151,2026-04-10
Iskcon - Naroda,GZ01B3293,80,52,15:00,AMTS13152,2026-04-10
Zundal - Visat,GZ01B9401,50,44,10:00,AMTS13153,2026-04-10
Narol - Naroda,GZ01B5699,50,24,10:00,AMTS13154,2026-04-10
Iskcon - Naroda,GZ01B8417,80,60,16:00,AMTS13155,2026-04-10
Zundal - Visat,GZ01B3774,50,52,18:00,AMTS13156,2026-04-10
Bopal - Shivranjani,GZ01B4229,50,21,13:00,AMTS13157,2026-04-10
Iskcon - Naroda,GZ01B5756,80,70,7:00,AMTS13158,2026-04-10
Narol - Naroda,GZ01B5406,50,28,18:00,AMTS13159,2026-04-10
Iskcon - Naroda,GZ01B5400,80,95,19:00,AMTS13160,2026-04-10
RTO - Maninagar,GZ01B1163,80,36,16:00,AMTS13161,2026-04-10
Iskcon - Naroda,GZ01B8694,80,40,12:00,AMTS13162,2026-04-10
Iskcon - Naroda,GZ01B1874,80,94,17:00,AMTS13163,2026-04-10
RTO - Maninagar,GZ01B8936,80,35,20:00,AMTS13164,2026-04-10
Bopal - Shivranjani,GZ01B7605,50,58,9:00,AMTS13165,2026-04-10
Iskcon - Naroda,GZ01B3748,80,97,18:00,AMTS13166,2026-04-10
Zundal - Visat,GZ01B6668,50,44,18:00,AMTS13167,2026-04-10
Bopal - Shivranjani,GZ01B6520,50,68,17:00,AMTS13168,2026-04-10
Iskcon - Naroda,GZ01B4631,80,61,12:00,AMTS13169,2026-04-10
RTO - Maninagar,GZ01B8262,80,33,12:00,AMTS13170,2026-04-10
Iskcon - Naroda,GZ01B3931,80,107,19:00,AMTS13171,2026-04-10
Narol - Naroda,GZ01B7009,50,14,7:00,AMTS13172,2026-04-10
Zundal - Visat,GZ01B8783,50,19,16:00,AMTS13173,2026-04-10
Bopal - Shivranjani,GZ01B7240,50,58,17:00,AMTS13174,2026-04-10
Iskcon - Naroda,GZ01B6644,80,62,12:00,AMTS13175,2026-04-10
Zundal - Visat,GZ01B8527,50,42,19:00,AMTS13176,2026-04-10
Narol - Naroda,GZ01B5191,50,20,20:00,AMTS13177,2026-04-10
Zundal - Visat,GZ01B8661,50,21,16:00,AMTS13178,2026-04-10
RTO - Maninagar,GZ01B6734,80,68,11:00,AMTS13179,2026-04-10
RTO - Maninagar,GZ01B6282,80,31,20:00,AMTS13180,2026-04-10
Iskcon - Naroda,GZ01B5212,80,47,6:00,AMTS13181,2026-04-10
RTO - Maninagar,GZ01B7896,80,65,21:00,AMTS13182,2026-04-10
RTO - Maninagar,GZ01B7496,80,68,21:00,AMTS13183,2026-04-10
Narol - Naroda,GZ01B3078,50,5,16:00,AMTS13184,2026-04-10
Bopal - Shivranjani,GZ01B7658,50,22,13:00,AMTS13185,2026-04-10
Zundal - Visat,GZ01B6464,50,54,19:00,AMTS13186,2026-04-10
Bopal - Shivranjani,GZ01B8385,50,38,12:00,AMTS13187,2026-04-10
Bopal - Shivranjani,GZ01B6373,50,75,9:00,AMTS13188,2026-04-10
Narol - Naroda,GZ01B7448,50,11,14:00,AMTS13189,2026-04-10
Zundal - Visat,GZ01B3789,50,20,7:00,AMTS13190,2026-04-10
Bopal - Shivranjani,GZ01B1860,50,27,6:00,AMTS13191,2026-04-10
Bopal - Shivranjani,GZ01B1049,50,64,8:00,AMTS13192,2026-04-10
Zundal - Visat,GZ01B4737,50,71,18:00,AMTS13193,2026-04-10
Bopal - Shivranjani,GZ01B2807,50,26,21:00,AMTS13194,2026-04-10
Zundal - Visat,GZ01B4920,50,29,16:00,AMTS13195,2026-04-10
Bopal - Shivranjani,GZ01B4708,50,41,21:00,AMTS13196,2026-04-10
Zundal - Visat,GZ01B7593,50,59,19:00,AMTS13197,2026-04-10
Zundal - Visat,GZ01B5754,50,36,16:00,AMTS13198,2026-04-10
Zundal - Visat,GZ01B8619,50,23,13:00,AMTS13199,2026-04-10
Zundal - Visat,GZ01B2517,50,52,19:00,AMTS13200,2026-04-10
Zundal - Visat,GZ01B3695,50,57,17:00,AMTS13201,2026-04-10
Narol - Naroda,GZ01B3327,50,16,12:00,AMTS13202,2026-04-10
Bopal - Shivranjani,GZ01B9712,50,25,7:00,AMTS13203,2026-04-10
RTO - Maninagar,GZ01B6468,80,107,17:00,AMTS13204,2026-04-10
Narol - Naroda,GZ01B2753,50,16,15:00,AMTS13205,2026-04-10
Narol - Naroda,GZ01B9589,50,11,15:00,AMTS13206,2026-04-10
Bopal - Shivranjani,GZ01B5943,50,26,21:00,AMTS13207,2026-04-10
RTO - Maninagar,GZ01B3236,80,35,13:00,AMTS13208,2026-04-10
Narol - Naroda,GZ01B1057,50,16,15:00,AMTS13209,2026-04-10
Iskcon - Naroda,GZ01B2044,80,64,21:00,AMTS13210,2026-04-10
RTO - Maninagar,GZ01B4344,80,32,21:00,AMTS13211,2026-04-10
Zundal - Visat,GZ01B6145,50,39,14:00,AMTS13212,2026-04-10
Bopal - Shivranjani,GZ01B1200,50,42,17:00,AMTS13213,2026-04-10
RTO - Maninagar,GZ01B2762,80,34,20:00,AMTS13214,2026-04-10
RTO - Maninagar,GZ01B8781,80,64,15:00,AMTS13215,2026-04-10
Narol - Naroda,GZ01B9372,50,19,6:00,AMTS13216,2026-04-10
Iskcon - Naroda,GZ01B7633,80,102,19:00,AMTS13217,2026-04-10
Iskcon - Naroda,GZ01B1781,80,94,10:00,AMTS13218,2026-04-10
Iskcon - Naroda,GZ01B3916,80,95,18:00,AMTS13219,2026-04-10
Bopal - Shivranjani,GZ01B9488,50,42,13:00,AMTS13220,2026-04-10
Narol - Naroda,GZ01B3373,50,21,18:00,AMTS13221,2026-04-10
Narol - Naroda,GZ01B7997,50,18,13:00,AMTS13222,2026-04-10
Iskcon - Naroda,GZ01B1284,80,109,19:00,AMTS13223,2026-04-10
Iskcon - Naroda,GZ01B6513,80,67,6:00,AMTS13224,2026-04-10
Zundal - Visat,GZ01B7460,50,23,11:00,AMTS13225,2026-04-10
Narol - Naroda,GZ01B3609,50,14,20:00,AMTS13226,2026-04-10
Bopal - Shivranjani,GZ01B8137,50,46,18:00,AMTS13227,2026-04-10
Narol - Naroda,GZ01B6568,50,10,13:00,AMTS13228,2026-04-10
Zundal - Visat,GZ01B8821,50,71,10:00,AMTS13229,2026-04-10
Bopal - Shivranjani,GZ01B8738,50,44,10:00,AMTS13230,2026-04-10
RTO - Maninagar,GZ01B5259,80,64,16:00,AMTS13231,2026-04-10
RTO - Maninagar,GZ01B4219,80,105,17:00,AMTS13232,2026-04-10
Bopal - Shivranjani,GZ01B9156,50,41,14:00,AMTS13233,2026-04-10
Iskcon - Naroda,GZ01B2274,80,68,16:00,AMTS13234,2026-04-10
Bopal - Shivranjani,GZ01B7500,50,21,21:00,AMTS13235,2026-04-10
Narol - Naroda,GZ01B2109,50,14,20:00,AMTS13236,2026-04-10
Bopal - Shivranjani,GZ01B9805,50,39,16:00,AMTS13237,2026-04-10
Narol - Naroda,GZ01B3500,50,5,7:00,AMTS13238,2026-04-10
Zundal - Visat,GZ01B6491,50,28,11:00,AMTS13239,2026-04-10
Zundal - Visat,GZ01B9919,50,35,11:00,AMTS13240,2026-04-10
Iskcon - Naroda,GZ01B7308,80,34,13:00,AMTS13241,2026-04-10
Narol - Naroda,GZ01B7319,50,12,6:00,AMTS13242,2026-04-10
Narol - Naroda,GZ01B3329,50,36,10:00,AMTS13243,2026-04-10
Zundal - Visat,GZ01B9268,50,16,21:00,AMTS13244,2026-04-10
RTO - Maninagar,GZ01B5673,80,33,13:00,AMTS13245,2026-04-10
Narol - Naroda,GZ01B6256,50,14,12:00,AMTS13246,2026-04-10
Narol - Naroda,GZ01B1282,50,21,19:00,AMTS13247,2026-04-10
Iskcon - Naroda,GZ01B5675,80,57,16:00,AMTS13248,2026-04-10
RTO - Maninagar,GZ01B3595,80,104,17:00,AMTS13249,2026-04-10
Narol - Naroda,GZ01B6294,50,21,10:00,AMTS13250,2026-04-10
Zundal - Visat,GZ01B5542,50,45,16:00,AMTS13251,2026-04-10
RTO - Maninagar,GZ01B6616,80,58,6:00,AMTS13252,2026-04-10
Narol - Naroda,GZ01B3308,50,12,12:00,AMTS13253,2026-04-10
Narol - Naroda,GZ01B2278,50,25,19:00,AMTS13254,2026-04-10
RTO - Maninagar,GZ01B3256,80,44,13:00,AMTS13255,2026-04-10
Bopal - Shivranjani,GZ01B5423,50,67,10:00,AMTS13256,2026-04-10
RTO - Maninagar,GZ01B6278,80,103,19:00,AMTS13257,2026-04-10
Zundal - Visat,GZ01B7674,50,26,15:00,AMTS13258,2026-04-10
RTO - Maninagar,GZ01B9474,80,47,16:00,AMTS13259,2026-04-10
Bopal - Shivranjani,GZ01B6461,50,31,20:00,AMTS13260,2026-04-10
Narol - Naroda,GZ01B7599,50,33,19:00,AMTS13261,2026-04-10
Iskcon - Naroda,GZ01B3817,80,34,12:00,AMTS13262,2026-04-10
Iskcon - Naroda,GZ01B8125,80,33,12:00,AMTS13263,2026-04-10
RTO - Maninagar,GZ01B3436,80,106,10:00,AMTS13264,2026-04-10
Zundal - Visat,GZ01B3191,50,64,10:00,AMTS13265,2026-04-10
Narol - Naroda,GZ01B5196,50,26,8:00,AMTS13266,2026-04-10
RTO - Maninagar,GZ01B1186,80,41,14:00,AMTS13267,2026-04-10
Bopal - Shivranjani,GZ01B2319,50,20,12:00,AMTS13268,2026-04-10
Bopal - Shivranjani,GZ01B6897,50,64,17:00,AMTS13269,2026-04-10
Zundal - Visat,GZ01B3736,50,43,10:00,AMTS13270,2026-04-10
Narol - Naroda,GZ01B2110,50,9,6:00,AMTS13271,2026-04-10
Bopal - Shivranjani,GZ01B4431,50,52,18:00,AMTS13272,2026-04-10
Iskcon - Naroda,GZ01B1638,80,52,16:00,AMTS13273,2026-04-10
Narol - Naroda,GZ01B1105,50,35,18:00,AMTS13274,2026-04-10
RTO - Maninagar,GZ01B7554,80,107,18:00,AMTS13275,2026-04-10
Bopal - Shivranjani,GZ01B5388,50,72,18:00,AMTS13276,2026-04-10
Narol - Naroda,GZ01B9347,50,23,10:00,AMTS13277,2026-04-10
Zundal - Visat,GZ01B7585,50,21,15:00,AMTS13278,2026-04-10
Iskcon - Naroda,GZ01B2515,80,30,6:00,AMTS13279,2026-04-10
Bopal - Shivranjani,GZ01B3467,50,32,21:00,AMTS13280,2026-04-10
Zundal - Visat,GZ01B8245,50,43,7:00,AMTS13281,2026-04-10
Bopal - Shivranjani,GZ01B4065,50,44,9:00,AMTS13282,2026-04-10
Iskcon - Naroda,GZ01B2708,80,60,12:00,AMTS13283,2026-04-10
Narol - Naroda,GZ01B5359,50,6,13:00,AMTS13284,2026-04-10
Zundal - Visat,GZ01B5865,50,23,12:00,AMTS13285,2026-04-10
Zundal - Visat,GZ01B4916,50,18,16:00,AMTS13286,2026-04-10
Zundal - Visat,GZ01B1897,50,42,6:00,AMTS13287,2026-04-10
Iskcon - Naroda,GZ01B2704,80,46,11:00,AMTS13288,2026-04-10
Iskcon - Naroda,GZ01B3791,80,38,11:00,AMTS13289,2026-04-10
Bopal - Shivranjani,GZ01B2047,50,44,10:00,AMTS13290,2026-04-10
Iskcon - Naroda,GZ01B2662,80,101,18:00,AMTS13291,2026-04-10
Iskcon - Naroda,GZ01B4728,80,65,21:00,AMTS13292,2026-04-10
Zundal - Visat,GZ01B2231,50,32,21:00,AMTS13293,2026-04-10
Iskcon - Naroda,GZ01B6217,80,63,15:00,AMTS13294,2026-04-10
Iskcon - Naroda,GZ01B3917,80,35,21:00,AMTS13295,2026-04-10
Zundal - Visat,GZ01B8624,50,17,21:00,AMTS13296,2026-04-10
RTO - Maninagar,GZ01B7047,80,110,17:00,AMTS13297,2026-04-10
Narol - Naroda,GZ01B6682,50,31,19:00,AMTS13298,2026-04-10
Iskcon - Naroda,GZ01B6074,80,57,7:00,AMTS13299,2026-04-10
Narol - Naroda,GZ01B9410,50,15,7:00,AMTS13300,2026-04-10
Narol - Naroda,GZ01B2804,50,27,17:00,AMTS13301,2026-04-10
Narol - Naroda,GZ01B1507,50,20,15:00,AMTS13302,2026-04-10
RTO - Maninagar,GZ01B1635,80,37,14:00,AMTS13303,2026-04-10
Iskcon - Naroda,GZ01B1494,80,30,21:00,AMTS13304,2026-04-10
Narol - Naroda,GZ01B4687,50,36,19:00,AMTS13305,2026-04-10
RTO - Maninagar,GZ01B3935,80,94,9:00,AMTS13306,2026-04-10
RTO - Maninagar,GZ01B2971,80,40,14:00,AMTS13307,2026-04-10
RTO - Maninagar,GZ01B8309,80,97,8:00,AMTS13308,2026-04-10
Zundal - Visat,GZ01B5040,50,16,16:00,AMTS13309,2026-04-10
Iskcon - Naroda,GZ01B4101,80,46,15:00,AMTS13310,2026-04-10
RTO - Maninagar,GZ01B5748,80,105,8:00,AMTS13311,2026-04-10
Bopal - Shivranjani,GZ01B3145,50,59,19:00,AMTS13312,2026-04-10
Zundal - Visat,GZ01B7901,50,76,17:00,AMTS13313,2026-04-10
Zundal - Visat,GZ01B1196,50,27,20:00,AMTS13314,2026-04-10
Bopal - Shivranjani,GZ01B5205,50,45,11:00,AMTS13315,2026-04-10
Narol - Naroda,GZ01B6657,50,18,15:00,AMTS13316,2026-04-10
Zundal - Visat,GZ01B7572,50,52,19:00,AMTS13317,2026-04-10
Bopal - Shivranjani,GZ01B9287,50,32,13:00,AMTS13318,2026-04-10
Iskcon - Naroda,GZ01B9032,80,109,17:00,AMTS13319,2026-04-10
Iskcon - Naroda,GZ01B1023,80,101,10:00,AMTS13320,2026-04-10
Iskcon - Naroda,GZ01B8460,80,54,11:00,AMTS13321,2026-04-10
Iskcon - Naroda,GZ01B8987,80,32,14:00,AMTS13322,2026-04-10
Iskcon - Naroda,GZ01B8529,80,49,14:00,AMTS13323,2026-04-10
Narol - Naroda,GZ01B7130,50,11,12:00,AMTS13324,2026-04-10
Narol - Naroda,GZ01B7282,50,16,12:00,AMTS13325,2026-04-10
Iskcon - Naroda,GZ01B7366,80,52,7:00,AMTS13326,2026-04-10
